WOJ;POW;GMI;RODZ_GMI;SYM;SYM_UL;CECHA;NAZWA_1;NAZWA_2;STAN_NA
16;01;02;2;0492084;09546;ul.;Kościelna;;2026-05-29
16;01;02;2;0990280;02276;ul.;Brzozowa;;2026-05-29
16;01;02;2;0990280;03098;ul.;Cisowa;;2026-05-29
16;01;02;2;0990280;03811;ul.;Dębowa;;2026-05-29
16;01;02;2;0990280;07380;ul.;Jaśminowa;;2026-05-29
16;01;02;2;0990280;24170;ul.;Wierzbowa;;2026-05-29
16;01;03;4;0965401;07380;ul.;Jaśminowa;;2026-05-29
16;01;03;4;0965401;09572;ul.;Kościuszki;;2026-05-29
16;01;03;4;0965401;17366;ul.;Powstańców Śląskich;;2026-05-29
16;01;03;4;0965401;19404;ul.;Sadowa;;2026-05-29
16;01;04;4;0965720;04645;ul.;Dzierżonia;;2026-05-29
16;01;04;4;0965720;09572;ul.;Kościuszki;;2026-05-29
16;01;04;4;0965720;14702;ul.;Ochronna;;2026-05-29
16;01;04;4;0965720;17366;ul.;Powstańców Śląskich;;2026-05-29
16;01;04;4;0965720;19900;ul.;Sikorskiego;;2026-05-29
16;01;04;4;0965720;24364;ul.;Wiosenna;;2026-05-29
16;01;05;2;0498589;03098;ul.;Cisowa;;2026-05-29
16;01;05;2;0498589;03811;ul.;Dębowa;;2026-05-29
16;01;05;2;0498589;19404;ul.;Sadowa;;2026-05-29
16;01;05;2;0498589;20641;ul.;Spacerowa;;2026-05-29
16;01;05;2;0498595;09546;ul.;Kościelna;;2026-05-29
16;01;05;2;0498661;03098;ul.;Cisowa;;2026-05-29
16;02;01;4;0965200;05639;ul.;Głubczycka;;2026-05-29
24;17;01;1;0927642;10562;ul.;Kwiatowa;;2026-05-29
24;17;01;1;0927642;11864;ul.;Maczka;Stanisława;2026-05-29
24;17;01;1;0927642;11937;ul.;Maja;3;2026-05-29
24;17;01;1;0927642;13053;ul.;Mleczarska;;2026-05-29
24;17;01;1;0927642;14330;ul.;Nowa;;2026-05-29
24;17;01;1;0927642;14575;ul.;Objazdowa;;2026-05-29
24;17;01;1;0927642;16874;ul.;Podwale;;2026-05-29
24;17;01;1;0927642;17070;ul.;Południowa;;2026-05-29
24;17;01;1;0927642;17100;ul.;Poniatowskiego;;2026-05-29
24;17;01;1;0927642;17292;ul.;Potoczna;;2026-05-29
24;17;01;1;0927642;19208;ul.;Rydla;Lucjana;2026-05-29
24;17;01;1;0927642;20592;ul.;Sosabowskiego;Stanisława;2026-05-29
24;17;01;1;0927642;20683;ul.;Sportowa;;2026-05-29
24;17;01;1;0927642;20688;ul.;Sporyska;;2026-05-29
24;17;01;1;0927642;21293;ul.;Stroma;;2026-05-29
24;17;01;1;0927642;23795;ul.;Wąska;;2026-05-29
24;17;01;1;0927642;23989;ul.;Wichrowa;;2026-05-29
24;17;01;1;0927642;24412;ul.;Wiśniowa;;2026-05-29
24;17;01;1;0927642;24550;ul.;Wodna;;2026-05-29
24;17;01;1;0927642;24879;ul.;Wschodnia;;2026-05-29
24;17;01;1;0927642;25314;ul.;Zacisze;;2026-05-29
24;17;01;1;0927642;25857;ul.;Zawiszy Czarnego;;2026-05-29
24;17;01;1;0927642;26519;ul.;Żonkilowa;;2026-05-29
24;17;01;1;0927642;28708;ul.;Habsburgów;;2026-05-29
24;17;01;1;0927642;29173;ul.;Nad Dworem;;2026-05-29
24;17;01;1;0927642;29174;ul.;Do Kopca;;2026-05-29
24;17;02;2;0051010;01528;ul.;Boczna;;2026-05-29
24;17;02;2;0051010;14575;ul.;Objazdowa;;2026-05-29
24;17;02;2;0051010;21293;ul.;Stroma;;2026-05-29
24;17;02;2;0051090;02089;ul.;Brodek;;2026-05-29
24;17;02;2;0051090;03376;ul.;Czereśniowa;;2026-05-29
24;17;02;2;0051090;05028;ul.;Fiołków;;2026-05-29
24;17;02;2;0051090;09925;ul.;Kręta;;2026-05-29
24;17;02;2;0051090;10562;ul.;Kwiatowa;;2026-05-29
24;17;02;2;0051090;11719;ul.;Łubinowa;;2026-05-29
24;17;02;2;0051090;12582;ul.;Medyków;;2026-05-29
24;17;02;2;0051090;14330;ul.;Nowa;;2026-05-29
24;17;02;2;0051090;17926;ul.;Przyjaźni;;2026-05-29
24;17;02;2;0051090;18425;ul.;Rakowa;;2026-05-29
24;17;02;2;0051090;20109;ul.;Skotnia;;2026-05-29
24;17;02;2;0051090;20683;ul.;Sportowa;;2026-05-29
24;17;02;2;0051090;21293;ul.;Stroma;;2026-05-29
24;17;02;2;0051090;24412;ul.;Wiśniowa;;2026-05-29
24;17;02;2;0051090;25028;ul.;Wypoczynkowa;;2026-05-29
24;17;02;2;0051090;36050;ul.;Kublinów;;2026-05-29
24;17;02;2;0051090;36051;ul.;Laszczaków;;2026-05-29
24;17;02;2;0051090;36066;ul.;Czulaków;;2026-05-29
24;17;02;2;0051090;36069;ul.;Jędrusi;;2026-05-29
24;17;02;2;0051090;36084;ul.;Zasolnica;;2026-05-29
24;17;02;2;0051374;07335;ul.;Jasna;;2026-05-29
24;17;02;2;0051374;09925;ul.;Kręta;;2026-05-29
24;17;02;2;0051374;10562;ul.;Kwiatowa;;2026-05-29
24;17;02;2;0051374;16874;ul.;Podwale;;2026-05-29
24;17;02;2;0051374;24412;ul.;Wiśniowa;;2026-05-29
24;17;02;2;0051440;01528;ul.;Boczna;;2026-05-29
24;17;02;2;0051440;02387;ul.;Bukowa;;2026-05-29
24;17;02;2;0051440;10268;ul.;Księżycowa;;2026-05-29
24;17;02;2;0051440;10562;ul.;Kwiatowa;;2026-05-29
24;17;02;2;0051440;13843;ul.;Nad Zaporą;;2026-05-29
24;17;02;2;0051440;21293;ul.;Stroma;;2026-05-29
24;17;02;2;0051440;23795;ul.;Wąska;;2026-05-29
24;17;02;2;0051440;24550;ul.;Wodna;;2026-05-29
24;17;03;2;0051747;00695;pl.;Bankowy;;2026-05-29
24;17;03;2;0051747;02387;ul.;Bukowa;;2026-05-29
24;17;03;2;0051747;09796;ul.;Krakowska;;2026-05-29
24;17;03;2;0051747;09925;ul.;Kręta;;2026-05-29
24;17;03;2;0051747;10562;ul.;Kwiatowa;;2026-05-29
24;17;03;2;0051747;14330;ul.;Nowa;;2026-05-29
24;17;03;2;0051747;15763;ul.;Pasieczna;;2026-05-29
16;04;02;4;0965619;16449;ul.;Plater;;2026-05-29
16;04;02;4;0965619;25547;ul.;Zamkowa;;2026-05-29
16;04;02;5;0496194;10898;ul.;Leśna;;2026-05-29
16;04;02;5;0496194;11596;ul.;Łąkowa;;2026-05-29
16;04;02;5;0496194;14834;ul.;Ogrodowa;;2026-05-29
16;04;02;5;0496231;04434;ul.;Dworcowa;;2026-05-29
16;04;02;5;0496231;10898;ul.;Leśna;;2026-05-29
16;04;02;5;0496231;21970;ul.;Szkolna;;2026-05-29
16;04;02;5;0496283;00942;ul.;Bąkowska;;2026-05-29
16;04;02;5;0496337;21970;ul.;Szkolna;;2026-05-29
16;04;02;5;0496337;25547;ul.;Zamkowa;;2026-05-29
16;04;02;5;0496372;10898;ul.;Leśna;;2026-05-29
16;04;02;5;0496372;21970;ul.;Szkolna;;2026-05-29
16;04;02;5;0496455;11596;ul.;Łąkowa;;2026-05-29
16;04;02;5;0496490;11596;ul.;Łąkowa;;2026-05-29
16;04;02;5;0496509;05583;ul.;Gliwicka;;2026-05-29
16;04;02;5;0496521;11596;ul.;Łąkowa;;2026-05-29
16;04;02;5;0496580;10898;ul.;Leśna;;2026-05-29
16;04;02;5;0496580;11596;ul.;Łąkowa;;2026-05-29
16;04;02;5;0496580;24069;ul.;Wielka;;2026-05-29
16;04;02;5;0496604;24069;ul.;Wielka;;2026-05-29
16;04;03;2;0497584;14834;ul.;Ogrodowa;;2026-05-29
16;04;03;2;0497638;10898;ul.;Leśna;;2026-05-29
16;04;03;2;0497638;21970;ul.;Szkolna;;2026-05-29
16;04;03;2;0497638;23884;ul.;Wesoła;;2026-05-29
16;04;04;4;0965996;04434;ul.;Dworcowa;;2026-05-29
16;04;04;4;0965996;10898;ul.;Leśna;;2026-05-29
16;04;04;4;0965996;13972;ul.;Namysłowska;;2026-05-29
16;04;04;4;0965996;14834;ul.;Ogrodowa;;2026-05-29
16;04;04;4;0965996;22261;ul.;Szymonowska;;2026-05-29
16;04;04;4;0965996;24870;ul.;Wrzosowa;;2026-05-29
16;04;04;5;0504999;11596;ul.;Łąkowa;;2026-05-29
16;04;04;5;0504999;12748;ul.;Miechowska;;2026-05-29
16;04;04;5;0505183;10898;ul.;Leśna;;2026-05-29
16;04;04;5;0505183;14834;ul.;Ogrodowa;;2026-05-29
16;04;04;5;0505183;21970;ul.;Szkolna;;2026-05-29
16;04;04;5;0505183;32584;ul.;Unieszowska;;2026-05-29
16;05;01;4;0965364;01010;ul.;Bema;;2026-05-29
16;05;01;4;0965364;08294;ul.;Kąpielowa;;2026-05-29
16;05;01;4;0965364;10898;ul.;Leśna;;2026-05-29
16;05;01;4;0965364;11596;ul.;Łąkowa;;2026-05-29
16;05;01;4;0965364;14317;ul.;Norwida;;2026-05-29
16;05;01;4;0965364;14667;ul.;Obrowiecka;;2026-05-29
16;05;01;4;0965364;14834;ul.;Ogrodowa;;2026-05-29
16;05;01;4;0965364;20598;ul.;Sosnowa;;2026-05-29
16;05;01;4;0965364;21970;ul.;Szkolna;;2026-05-29
16;05;01;4;0965364;23406;ul.;Urocza;;2026-05-29
16;05;01;4;0965364;24628;ul.;Wojska Polskiego;;2026-05-29
16;05;01;5;0494924;10898;ul.;Leśna;;2026-05-29
16;05;01;5;0494924;21970;ul.;Szkolna;;2026-05-29
16;05;01;5;0494930;04434;ul.;Dworcowa;;2026-05-29
16;05;01;5;0494930;10898;ul.;Leśna;;2026-05-29
16;05;01;5;0494947;03453;ul.;Czesława;św.;2026-05-29
16;05;01;5;0494947;10898;ul.;Leśna;;2026-05-29
16;05;01;5;0494960;14834;ul.;Ogrodowa;;2026-05-29
16;05;01;5;0494960;21970;ul.;Szkolna;;2026-05-29
16;05;01;5;0494982;10898;ul.;Leśna;;2026-05-29
16;05;01;5;0495007;11596;ul.;Łąkowa;;2026-05-29
16;05;01;5;0495020;21970;ul.;Szkolna;;2026-05-29
16;05;01;5;0495020;35336;ul.;Śluza Rogów;;2026-05-29
16;05;01;5;0495042;10898;ul.;Leśna;;2026-05-29
16;05;02;4;0965677;01010;ul.;Bema;;2026-05-29
16;05;02;4;0965677;01940;ul.;Bożka;Arki;2026-05-29
16;05;02;4;0965677;03667;ul.;Dąbrowskiego;;2026-05-29
16;05;02;4;0965677;04434;ul.;Dworcowa;;2026-05-29
16;05;02;4;0965677;05623;ul.;Głowackiego;;2026-05-29
16;05;02;4;0965677;06749;ul.;Hotelowa;;2026-05-29
16;05;02;4;0965677;07029;ul.;Jagiellońska;;2026-05-29
16;05;02;4;0965677;09000;ul.;Kołłątaja;;2026-05-29
16;05;02;4;0965677;09353;ul.;Korfantego;;2026-05-29
24;17;01;1;0927642;29182;ul.;Kocurowska;;2026-05-29
24;17;01;1;0927642;33262;ul.;Aleja Jana Pawła II;;2026-05-29
24;17;02;2;0051010;11577;ul.;Łączna;;2026-05-29
24;17;02;2;0051010;13563;ul.;Myśliwska;;2026-05-29
24;17;02;2;0051010;13797;ul.;Nad Potokiem;;2026-05-29
24;17;02;2;0051010;16111;ul.;Piekarska;;2026-05-29
24;17;02;2;0051010;36041;ul.;Sanitarna;;2026-05-29
24;17;02;2;0051090;02974;ul.;Cicha;;2026-05-29
24;17;02;2;0051090;04290;ul.;Drwali;;2026-05-29
24;17;02;2;0051090;04805;ul.;Energetyków;;2026-05-29
24;17;02;2;0051090;06075;ul.;Graniczna;;2026-05-29
24;17;02;2;0051090;06181;ul.;Groń;;2026-05-29
24;17;02;2;0051090;07879;ul.;Kamienna;;2026-05-29
24;17;02;2;0051090;11577;ul.;Łączna;;2026-05-29
24;17;02;2;0051090;22508;ul.;Świerkowa;;2026-05-29
24;17;02;2;0051090;36059;ul.;Banasia;ks. Prałata Jana;2026-05-29
24;17;02;2;0051090;36077;ul.;Słowiaków;;2026-05-29
24;17;02;2;0051090;36079;ul.;Waleczków;;2026-05-29
24;17;02;2;0051374;02974;ul.;Cicha;;2026-05-29
24;17;02;2;0051374;04805;ul.;Energetyków;;2026-05-29
24;17;02;2;0051374;06075;ul.;Graniczna;;2026-05-29
24;17;02;2;0051374;07879;ul.;Kamienna;;2026-05-29
24;17;02;2;0051374;11577;ul.;Łączna;;2026-05-29
24;17;02;2;0051374;26081;ul.;Zielona;;2026-05-29
24;17;02;2;0051374;26611;ul.;Żwirowa;;2026-05-29
24;17;02;2;0051374;36039;ul.;Cinalkowa;;2026-05-29
24;17;02;2;0051440;07879;ul.;Kamienna;;2026-05-29
24;17;02;2;0051440;11577;ul.;Łączna;;2026-05-29
24;17;02;2;0051440;15643;ul.;Panoramy;;2026-05-29
24;17;02;2;0051440;36061;ul.;Gancarzy;;2026-05-29
24;17;03;2;0051747;02974;ul.;Cicha;;2026-05-29
24;17;03;2;0051747;07879;ul.;Kamienna;;2026-05-29
24;17;03;2;0051747;11935;pl.;Maja;3;2026-05-29
24;17;03;2;0051747;20014;ul.;Skarpa;;2026-05-29
24;17;03;2;0051747;26081;ul.;Zielona;;2026-05-29
24;17;03;2;0051747;27613;ul.;Rychwałdzka;;2026-05-29
24;17;03;2;0051747;31516;ul.;Stasińce;;2026-05-29
24;17;03;2;0051747;31518;ul.;Okrajnicka;;2026-05-29
24;17;03;2;0051747;31526;ul.;Marszałki;;2026-05-29
24;17;03;2;0051747;31528;ul.;Zadział;;2026-05-29
24;17;03;2;0051747;31542;ul.;Gieleciaki;;2026-05-29
24;17;03;2;0051931;05151;ul.;Franciszkańska;;2026-05-29
24;17;03;2;0051931;06075;ul.;Graniczna;;2026-05-29
24;17;03;2;0051931;26081;ul.;Zielona;;2026-05-29
24;17;04;2;0055372;02974;ul.;Cicha;;2026-05-29
24;17;04;2;0055372;04308;ul.;Drzewna;;2026-05-29
24;17;04;2;0055372;06075;ul.;Graniczna;;2026-05-29
24;17;04;2;0055372;11075;ul.;Limbowa;;2026-05-29
24;17;04;2;0055372;11577;ul.;Łączna;;2026-05-29
16;03;01;1;0965424;16448;ul.;Platanowa;;2026-05-29
16;03;01;1;0965424;17635;ul.;Przechodnia;;2026-05-29
16;03;01;1;0965424;17688;ul.;Przedwiośnie;;2026-05-29
16;03;01;1;0965424;17763;ul.;Przeskok;;2026-05-29
16;03;01;1;0965424;19581;ul.;Sądowa;;2026-05-29
16;03;01;1;0965424;20137;ul.;Skrajna;;2026-05-29
16;03;01;1;0965424;20695;ul.;Spółdzielców;;2026-05-29
16;03;01;1;0965424;20863;ul.;Stara Droga;;2026-05-29
16;03;01;1;0965424;21435;ul.;Stwosza;Wita;2026-05-29
16;03;01;1;0965424;21499;ul.;Sucharskiego;mjr. Henryka;2026-05-29
16;03;01;1;0965424;22238;ul.;Szymanowskiego;Karola;2026-05-29
16;03;01;1;0965424;22508;ul.;Świerkowa;;2026-05-29
16;03;01;1;0965424;22659;ul.;Targowa;;2026-05-29
16;03;01;1;0965424;22880;ul.;Topolowa;;2026-05-29
16;03;01;1;0965424;24885;ul.;Wspólna;;2026-05-29
16;03;01;1;0965424;25084;ul.;Wyspiańskiego;Stanisława;2026-05-29
16;03;01;1;0965424;26081;ul.;Zielona;;2026-05-29
16;03;01;1;0965424;26326;ul.;Zwycięstwa;;2026-05-29
16;03;01;1;0965424;28564;ul.;Eichendorffa;Josepha von;2026-05-29
16;03;01;1;0965424;34246;ul.;Doktora Judyma;;2026-05-29
16;03;01;1;0965424;34938;ul.;Dunajewskiego;Isaaka;2026-05-29
16;03;01;1;0965424;34940;ul.;Gaszowca;Piotra;2026-05-29
16;03;02;2;0491593;27502;ul.;Steiera;ks. Ottona;2026-05-29
16;03;02;2;0491618;06075;ul.;Graniczna;;2026-05-29
16;03;02;2;0491618;08828;ul.;Kolejowa;;2026-05-29
16;03;02;2;0491618;09714;ul.;Kozielska;;2026-05-29
16;03;02;2;0491624;24048;ul.;Wiejska;;2026-05-29
16;03;02;2;0491630;24048;ul.;Wiejska;;2026-05-29
16;03;02;2;0491676;24048;ul.;Wiejska;;2026-05-29
16;03;02;2;0491713;11926;ul.;Maja;1;2026-05-29
16;03;03;2;0492693;24048;ul.;Wiejska;;2026-05-29
16;03;03;2;0492701;01804;ul.;Bończyka;;2026-05-29
16;03;03;2;0492701;11926;ul.;Maja;1;2026-05-29
16;03;03;2;0492730;24048;ul.;Wiejska;;2026-05-29
16;03;03;2;0492747;09714;ul.;Kozielska;;2026-05-29
16;03;03;2;0492753;01130;ul.;Biadaczów;;2026-05-29
16;03;03;2;0492753;02974;ul.;Cicha;;2026-05-29
16;03;03;2;0492813;24048;ul.;Wiejska;;2026-05-29
16;03;03;2;0492820;24048;ul.;Wiejska;;2026-05-29
16;03;03;2;0492836;07102;ul.;Jama;;2026-05-29
16;03;03;2;0492859;24048;ul.;Wiejska;;2026-05-29
16;03;03;2;0492888;09869;ul.;Kraszewskiego;;2026-05-29
16;03;03;2;0492948;08828;ul.;Kolejowa;;2026-05-29
16;03;03;2;0492948;26326;ul.;Zwycięstwa;;2026-05-29
16;03;04;2;0501587;24048;ul.;Wiejska;;2026-05-29
16;03;04;2;0501593;09714;ul.;Kozielska;;2026-05-29
16;03;04;2;0501624;09714;ul.;Kozielska;;2026-05-29
16;03;04;2;0501736;09286;ul.;Kopidolska;;2026-05-29
16;03;04;2;0501742;09714;ul.;Kozielska;;2026-05-29
16;03;04;2;0501742;10376;ul.;Kuliga;ks.;2026-05-29
16;03;04;2;0501825;09714;ul.;Kozielska;;2026-05-29
16;03;04;2;0501831;09714;ul.;Kozielska;;2026-05-29
16;03;05;2;0502084;08828;ul.;Kolejowa;;2026-05-29
16;03;05;2;0502090;11577;ul.;Łączna;;2026-05-29
16;03;05;2;0502150;09714;ul.;Kozielska;;2026-05-29
16;03;05;2;0502150;11926;ul.;Maja;1;2026-05-29
16;03;05;2;0502150;20863;ul.;Stara Droga;;2026-05-29
16;03;05;2;0502173;09714;ul.;Kozielska;;2026-05-29
16;03;05;2;0502180;11577;ul.;Łączna;;2026-05-29
16;03;05;2;0502180;22961;ul.;Traugutta;;2026-05-29
16;03;05;2;0502196;02974;ul.;Cicha;;2026-05-29
16;03;05;2;0502196;22880;ul.;Topolowa;;2026-05-29
16;03;05;2;0502196;26081;ul.;Zielona;;2026-05-29
16;03;06;2;0502799;04894;ul.;Familijna;;2026-05-29
16;03;06;2;0502799;13729;ul.;Naczysławska;;2026-05-29
16;03;06;2;0502820;08828;ul.;Kolejowa;;2026-05-29
16;03;06;2;0502836;09714;ul.;Kozielska;;2026-05-29
16;03;06;2;0502859;26081;ul.;Zielona;;2026-05-29
16;03;06;2;0502888;11926;ul.;Maja;1;2026-05-29
16;03;06;2;0502902;07879;ul.;Kamienna;;2026-05-29
16;03;06;2;0502902;08828;ul.;Kolejowa;;2026-05-29
16;03;06;2;0502902;09714;ul.;Kozielska;;2026-05-29
16;03;06;2;0502902;11926;ul.;Maja;1;2026-05-29
16;03;06;2;0502902;18608;ul.;Reński Koniec;;2026-05-29
16;03;06;2;0502902;26081;ul.;Zielona;;2026-05-29
16;03;06;2;0502902;26367;ul.;Żabia;;2026-05-29
16;03;06;2;0502919;09714;ul.;Kozielska;;2026-05-29
16;04;01;4;0965275;06612;ul.;Herbiniusa;;2026-05-29
16;04;01;4;0965275;08587;ul.;Kluczborska;;2026-05-29
16;04;01;4;0965275;23586;ul.;Wałowa;;2026-05-29
16;04;01;4;0965275;24048;ul.;Wiejska;;2026-05-29
16;04;01;4;0965275;25559;ul.;Zamojskiego;;2026-05-29
16;04;02;4;0965619;02495;ul.;Byczyńska;;2026-05-29
16;04;02;4;0965619;04961;ul.;Ficka;;2026-05-29
16;04;02;4;0965619;06075;ul.;Graniczna;;2026-05-29
16;04;02;4;0965619;09808;ul.;Krakusa;;2026-05-29
16;04;02;4;0965619;16111;ul.;Piekarska;;2026-05-29
24;17;03;2;0051747;16745;ul.;Podgórze;;2026-05-29
24;17;03;2;0051747;17208;ul.;Poręby;;2026-05-29
24;17;03;2;0051747;20647;ul.;Spadowa;;2026-05-29
24;17;03;2;0051747;20683;ul.;Sportowa;;2026-05-29
24;17;03;2;0051747;21293;ul.;Stroma;;2026-05-29
24;17;03;2;0051747;23795;ul.;Wąska;;2026-05-29
24;17;03;2;0051747;24412;ul.;Wiśniowa;;2026-05-29
24;17;03;2;0051747;25314;ul.;Zacisze;;2026-05-29
24;17;03;2;0051747;31505;ul.;Beriniego;Józefa;2026-05-29
24;17;03;2;0051747;31506;ul.;Beresie;;2026-05-29
24;17;03;2;0051747;31534;ul.;Guziaki;;2026-05-29
24;17;03;2;0051747;31535;ul.;Michulce;;2026-05-29
24;17;03;2;0051931;09796;ul.;Krakowska;;2026-05-29
24;17;03;2;0051931;10562;ul.;Kwiatowa;;2026-05-29
24;17;03;2;0051931;17070;ul.;Południowa;;2026-05-29
24;17;03;2;0051931;17208;ul.;Poręby;;2026-05-29
24;17;03;2;0051931;33902;ul.;Uwale;;2026-05-29
24;17;03;2;0051931;34061;ul.;Walatków;;2026-05-29
24;17;03;2;0051931;36249;ul.;Witalowa;;2026-05-29
24;17;04;2;0055372;02387;ul.;Bukowa;;2026-05-29
24;17;04;2;0055372;03376;ul.;Czereśniowa;;2026-05-29
24;17;04;2;0055372;08574;ul.;Klonowa;;2026-05-29
24;17;04;2;0055372;13827;ul.;Nad Strumykiem;;2026-05-29
24;17;04;2;0055372;16612;ul.;Pod Grapą;;2026-05-29
24;17;04;2;0055372;20060;ul.;Składowa;;2026-05-29
24;17;04;2;0055372;22317;ul.;Ślepa;;2026-05-29
24;17;04;2;0055372;23795;ul.;Wąska;;2026-05-29
24;17;04;2;0055372;24550;ul.;Wodna;;2026-05-29
24;17;04;2;0055372;28207;ul.;Martoszowa;;2026-05-29
24;17;04;2;0055372;28208;ul.;Miziowa;;2026-05-29
24;17;04;2;0055521;10562;ul.;Kwiatowa;;2026-05-29
24;17;04;2;0055521;30995;ul.;Beskid;;2026-05-29
24;17;04;2;0055521;30996;ul.;Czarny Groń;;2026-05-29
24;17;04;2;0055580;20683;ul.;Sportowa;;2026-05-29
24;17;04;2;0055580;23795;ul.;Wąska;;2026-05-29
24;17;07;2;0059128;09925;ul.;Kręta;;2026-05-29
24;17;07;2;0059312;02387;ul.;Bukowa;;2026-05-29
24;17;07;2;0059312;03376;ul.;Czereśniowa;;2026-05-29
24;17;07;2;0059312;07335;ul.;Jasna;;2026-05-29
24;17;07;2;0059312;08574;ul.;Klonowa;;2026-05-29
24;17;07;2;0059312;09796;ul.;Krakowska;;2026-05-29
24;17;07;2;0059312;10268;ul.;Księżycowa;;2026-05-29
24;17;07;2;0059312;10562;ul.;Kwiatowa;;2026-05-29
24;17;07;2;0059312;11719;ul.;Łubinowa;;2026-05-29
24;17;07;2;0059312;14575;ul.;Objazdowa;;2026-05-29
24;17;07;2;0059312;15763;ul.;Pasieczna;;2026-05-29
24;17;07;2;0059312;20683;ul.;Sportowa;;2026-05-29
24;17;07;2;0059312;24412;ul.;Wiśniowa;;2026-05-29
24;17;07;2;0059329;02387;ul.;Bukowa;;2026-05-29
24;17;07;2;0059329;14330;ul.;Nowa;;2026-05-29
24;17;07;2;0059329;16371;ul.;Piwniczna;;2026-05-29
24;17;07;2;0059393;01528;ul.;Boczna;;2026-05-29
24;17;07;2;0059393;02180;ul.;Brukowa;;2026-05-29
24;17;07;2;0059393;23795;ul.;Wąska;;2026-05-29
24;17;08;2;0059482;17070;ul.;Południowa;;2026-05-29
24;17;08;2;0059482;21293;ul.;Stroma;;2026-05-29
24;17;08;2;0059482;23795;ul.;Wąska;;2026-05-29
24;17;08;2;0059559;00891;ul.;Stefana Batorego;;2026-05-29
24;17;08;2;0059559;01528;ul.;Boczna;;2026-05-29
24;17;08;2;0059559;02387;ul.;Bukowa;;2026-05-29
24;17;08;2;0059559;07335;ul.;Jasna;;2026-05-29
24;17;08;2;0059559;07837;ul.;Kalonka;;2026-05-29
24;17;08;2;0059559;08343;ul.;Kępa Kościelna;;2026-05-29
24;17;08;2;0059559;09925;ul.;Kręta;;2026-05-29
24;17;08;2;0059559;10562;ul.;Kwiatowa;;2026-05-29
24;17;08;2;0059559;14330;ul.;Nowa;;2026-05-29
24;17;08;2;0059559;16612;ul.;Pod Grapą;;2026-05-29
24;17;08;2;0059559;20683;ul.;Sportowa;;2026-05-29
24;17;08;2;0059559;21293;ul.;Stroma;;2026-05-29
16;02;01;4;0965200;09572;ul.;Kościuszki;;2026-05-29
16;02;01;4;0965200;16033;ul.;Piaskowa;;2026-05-29
16;02;03;4;0965329;02276;ul.;Brzozowa;;2026-05-29
16;02;03;4;0965329;03811;ul.;Dębowa;;2026-05-29
16;02;03;4;0965329;07123;ul.;Jana Pawła II;;2026-05-29
16;02;03;4;0965329;16466;ul.;Plebiscytowa;;2026-05-29
16;02;03;5;0494114;05083;ul.;Floriana;św.;2026-05-29
16;02;03;5;0494114;05639;ul.;Głubczycka;;2026-05-29
16;02;03;5;0494114;09546;ul.;Kościelna;;2026-05-29
16;02;03;5;0494172;09546;ul.;Kościelna;;2026-05-29
16;02;03;5;0494172;09572;ul.;Kościuszki;;2026-05-29
16;02;03;5;0494232;05639;ul.;Głubczycka;;2026-05-29
16;02;03;5;0494232;09546;ul.;Kościelna;;2026-05-29
16;02;03;5;0494344;05639;ul.;Głubczycka;;2026-05-29
16;02;03;5;0494344;09546;ul.;Kościelna;;2026-05-29
16;02;03;5;0494605;20649;ul.;Spadzista;;2026-05-29
16;02;04;4;0965602;05639;ul.;Głubczycka;;2026-05-29
16;02;04;4;0965602;09546;ul.;Kościelna;;2026-05-29
16;02;04;4;0965602;09572;ul.;Kościuszki;;2026-05-29
16;02;04;4;0965602;09841;ul.;Krasińskiego;;2026-05-29
16;02;04;4;0965602;17577;ul.;Prusa;Bolesława;2026-05-29
16;02;04;5;0496018;09572;ul.;Kościuszki;;2026-05-29
16;02;04;5;0496099;05639;ul.;Głubczycka;;2026-05-29
16;02;04;5;0496099;09546;ul.;Kościelna;;2026-05-29
16;02;04;5;0496113;15481;ul.;Owsiana;;2026-05-29
16;03;01;1;0965424;00148;ul.;Agrestowa;;2026-05-29
16;03;01;1;0965424;00458;ul.;Artylerzystów;;2026-05-29
16;03;01;1;0965424;02276;ul.;Brzozowa;;2026-05-29
16;03;01;1;0965424;03227;ul.;Czajki;;2026-05-29
16;03;01;1;0965424;03811;ul.;Dębowa;;2026-05-29
16;03;01;1;0965424;05015;ul.;Filtrowa;;2026-05-29
16;03;01;1;0965424;05265;ul.;Gajowa;;2026-05-29
16;03;01;1;0965424;05345;ul.;Garncarska;;2026-05-29
16;03;01;1;0965424;05510;ul.;Gierymskiego;Aleksandra;2026-05-29
16;03;01;1;0965424;05639;ul.;Głubczycka;;2026-05-29
16;03;01;1;0965424;06815;ul.;Husarska;;2026-05-29
16;03;01;1;0965424;06934;ul.;Irysów;;2026-05-29
16;03;01;1;0965424;07380;ul.;Jaśminowa;;2026-05-29
16;03;01;1;0965424;07862;ul.;Kameralna;;2026-05-29
16;03;01;1;0965424;08719;ul.;Kocha;Roberta;2026-05-29
16;03;01;1;0965424;09282;ul.;Kopernika;Mikołaja;2026-05-29
16;03;01;1;0965424;09537;ul.;Koszykowa;;2026-05-29
16;03;01;1;0965424;09546;ul.;Kościelna;;2026-05-29
16;03;01;1;0965424;10870;ul.;Leszczynowa;;2026-05-29
16;03;01;1;0965424;11249;ul.;Lompy;Józefa;2026-05-29
16;03;01;1;0965424;12589;ul.;Meissnera;Janusza;2026-05-29
